id,habilidad
3646,powerbi
3647,sql
3647,powerbi
3647,excel
3648,r
3649,python
3650,sql
3650,excel
3650,tableau
3651,powerbi
3652,powerbi
3652,tableau
3653,powerbi
3653,excel
3654,excel
3655,excel
3656,python
3656,sql
3656,excel
3656,tableau
3657,powerbi
3657,excel
3657,tableau
3658,excel
3659,excel
3660,excel
3661,tableau
3662,excel
3663,excel
3664,excel
3665,excel
3666,sql
3667,python
3667,sql
3667,powerbi
3667,azure
3667,machine_learning
3668,python
3668,sql
3668,machine_learning
3669,excel
3670,r
3670,machine_learning
3671,python
3671,sql
3671,excel
3671,tableau
3672,powerbi
3673,excel
3674,r
3675,excel
3676,excel
3677,sql
3678,powerbi
3679,excel
3680,excel
3680,tableau
3681,excel
3682,python
3683,sql
3683,excel
3683,tableau
3684,powerbi
3684,excel
3684,tableau
3685,powerbi
3686,powerbi
3687,sql
3687,tableau
3688,sql
3688,excel
3689,excel
3690,excel
3691,python
3691,sql
3691,powerbi
3691,tableau
3692,python
3692,powerbi
3692,tableau
3693,excel
3694,python
3694,sql
3694,tableau
3695,python
3695,excel
3696,excel
3697,excel
3698,excel
3699,r
3700,excel
3701,excel
3702,excel
3703,python
3704,excel
3705,python
3705,sql
3705,excel
3706,python
3706,r
3707,sql
3708,python
3708,aws
3709,sql
3710,python
3710,sql
3710,machine_learning
3710,aws
3711,python
3711,sql
3712,sql
3713,excel
3713,tableau
3714,powerbi
3715,powerbi
3716,python
3717,python
3717,sql
3717,tableau
3717,r
3718,excel
3719,excel
3720,tableau
3721,python
3722,machine_learning
3723,excel
3724,tableau
3725,python
3725,sql
3725,excel
3726,excel
3727,powerbi
3728,r
3729,python
3729,sql
3729,machine_learning
3730,excel
3731,tableau
3732,sql
3732,powerbi
3732,tableau
3733,python
3733,powerbi
3733,tableau
3734,python
3734,sql
3734,tableau
3735,excel
3736,excel
3737,excel
3738,excel
3739,excel
3740,python
3740,sql
3740,excel
3741,python
3742,excel
3742,tableau
3743,machine_learning
3744,python
3744,sql
3744,powerbi
3745,excel
3746,excel
3747,sql
3747,powerbi
3747,excel
3747,azure
3748,aws
3749,python
3749,excel
3750,sql
3751,excel
3752,powerbi
3753,r
3754,python
3755,excel
3756,machine_learning
3757,excel
3758,sql
3759,python
3760,python
3761,excel
3762,powerbi
3762,excel
3763,excel
3764,excel
3765,python
3766,powerbi
3767,excel
3767,tableau
3768,python
3768,sql
3768,excel
3768,tableau
3769,r
3770,sql
3771,python
3771,sql
3771,machine_learning
3771,aws
3772,machine_learning
3773,python
3774,powerbi
3774,aws
3775,python
3776,python
3776,machine_learning
3777,aws
3778,machine_learning
3779,excel
3780,sql
3781,excel
3782,sql
3782,aws
3783,sql
3783,azure
3783,machine_learning
3784,excel
3784,tableau
3785,sql
3785,powerbi
3785,excel
3786,excel
3787,excel
3788,sql
3788,excel
3789,excel
3789,r
3790,sql
3791,python
3791,tableau
3792,excel
3793,powerbi
3793,excel
3793,tableau
3794,excel
3795,sql
3795,tableau
3795,azure
3796,python
3796,sql
3797,sql
3797,powerbi
3797,excel
3798,sql
3798,aws
3799,excel
3800,powerbi
3801,python
3802,excel
3803,excel
3804,sql
3805,aws
3806,r
3807,tableau
3808,excel
3809,excel
3810,python
3810,sql
3810,powerbi
3810,tableau
3811,excel
3812,sql
3813,python
3813,sql
3814,python
3815,sql
3815,excel
3816,excel
3817,powerbi
3817,excel
3818,sql
3819,excel
3820,excel
3821,sql
3821,excel
3822,python
3822,sql
3822,powerbi
3822,tableau
3823,tableau
3824,tableau
3825,excel
3825,tableau
3826,aws
3827,python
3827,r
3828,python
3828,sql
3828,machine_learning
3829,python
3829,sql
3829,excel
3830,tableau
3831,powerbi
3831,tableau
3832,tableau
3833,powerbi
3834,excel
3835,excel
3836,excel
3837,sql
3838,powerbi
3838,azure
3839,machine_learning
3840,tableau
3841,r
3842,tableau
3843,powerbi
3843,excel
3844,excel
3845,sql
3845,excel
3846,sql
3847,excel
3848,python
3848,sql
3848,powerbi
3848,tableau
3849,excel
3850,python
3850,aws
3851,python
3851,sql
3851,excel
3851,tableau
3852,powerbi
3853,excel
3854,python
3855,aws
3856,python
3856,azure
3856,machine_learning
3856,aws
3857,excel
3858,sql
3858,powerbi
3858,tableau
3859,tableau
3860,sql
3861,excel
3861,machine_learning
3862,sql
3863,python
3864,excel
3865,aws
3866,python
3867,sql
3867,powerbi
3868,excel
3869,powerbi
3870,excel
3871,excel
3872,excel
3872,r
3873,excel
3874,python
3874,excel
3874,r
3875,python
3876,machine_learning
3877,excel
3878,powerbi
3879,sql
3880,sql
3881,sql
3882,python
3882,sql
3882,excel
3882,tableau
3883,excel
3884,powerbi
3884,excel
3885,excel
3886,python
3886,sql
3887,excel
3888,python
3888,sql
3888,excel
3889,python
3889,sql
3890,python
3890,excel
3891,r
3892,excel
3893,sql
3893,excel
3894,python
3894,sql
3894,excel
3895,r
3896,excel
3897,excel
3898,r
3899,sql
3900,python
3900,powerbi
3900,tableau
3901,powerbi
3901,tableau
3902,excel
3902,tableau
3903,python
3903,sql
3903,powerbi
3903,excel
3903,tableau
3904,python
3904,excel
3904,tableau
3905,excel
3906,excel
3907,sql
3907,tableau
3908,powerbi
3908,excel
3909,r
3910,python
3910,excel
3911,powerbi
3912,python
3913,sql
3913,tableau
3914,sql
3914,powerbi
3914,excel
3915,powerbi
3915,excel
3916,python
3916,powerbi
3916,tableau
3916,machine_learning
3917,python
3917,sql
3917,tableau
3917,machine_learning
3917,aws
3918,machine_learning
3919,excel
3920,excel
3921,excel
3922,sql
3922,excel
3923,python
3923,sql
3923,machine_learning
3924,sql
3924,powerbi
3924,excel
3924,tableau
3925,sql
3926,python
3926,sql
3927,sql
3928,excel
3929,python
3929,sql
3929,powerbi
3929,tableau
3929,azure
3929,machine_learning
3929,aws
3930,python
3931,excel
3932,sql
3933,machine_learning
3934,excel
3935,r
3936,r
3937,sql
3938,excel
3939,sql
3939,excel
3940,r
3941,azure
3942,sql
3942,powerbi
3943,python
3943,sql
3944,sql
3944,powerbi
3945,sql
3945,tableau
3946,python
3947,excel
3948,python
3948,sql
3948,aws
3949,python
3949,sql
3950,excel
3951,python
3951,sql
3951,tableau
3952,aws
3953,python
3954,excel
3955,sql
3955,powerbi
3955,tableau
3955,machine_learning
3956,azure
3957,python
3957,excel
3957,r
3958,python
3959,excel
3960,sql
3961,tableau
3962,sql
3962,powerbi
3962,excel
3963,sql
3963,excel
3964,aws
3965,sql
3966,excel
3967,powerbi
3967,tableau
3968,powerbi
3969,python
3970,sql
3970,powerbi
3970,tableau
3971,excel
3972,r
3973,tableau
3974,excel
3975,excel
3976,python
3976,sql
3977,sql
3977,tableau
3978,powerbi
3978,excel
3978,azure
3979,r
3980,powerbi
3980,excel
3980,tableau
3981,python
3982,aws
3983,powerbi
3984,excel
3985,excel
3986,sql
3987,excel
3988,excel
3989,powerbi
3990,excel
3991,excel
3992,python
3993,powerbi
3993,tableau
3994,excel
3995,powerbi
3995,excel
3996,machine_learning
3997,tableau
3998,excel
3999,r
4000,sql
4000,powerbi
4000,tableau
4001,excel
4002,powerbi
4003,excel
4004,excel
4005,python
4006,sql
4006,powerbi
4006,azure
4007,python
4007,sql
4007,powerbi
4007,azure
4007,r
4008,sql
4009,python
4010,powerbi
4011,sql
4012,powerbi
4013,excel
4014,sql
4014,powerbi
4014,tableau
4015,python
4015,sql
4015,excel
4015,tableau
4016,python
4016,machine_learning
4016,aws
4017,sql
4017,powerbi
4018,powerbi
4018,tableau
4019,powerbi
4020,powerbi
4021,excel
4022,powerbi
4022,excel
4023,sql
4024,python
4024,excel
4024,azure
4024,aws
4025,r
4026,python
4026,sql
4026,tableau
4027,powerbi
4027,azure
4028,excel
4029,excel
4030,tableau
4031,sql
4032,python
4033,python
4034,python
4035,python
4035,sql
4036,python
4036,excel
4036,r
4037,python
4037,sql
4037,excel
4038,excel
4039,excel
4040,excel
4041,excel
4042,excel
4043,sql
4044,python
4044,sql
4045,python
4046,excel
4047,python
4047,excel
4048,excel
4048,tableau
4049,r
4050,python
4051,python
4052,sql
4052,powerbi
4052,azure
4053,sql
4054,sql
4055,powerbi
4056,python
4056,sql
4056,machine_learning
4057,r
4058,python
4058,sql
4058,tableau
4059,excel
4060,excel
4061,python
4061,sql
4061,machine_learning
4062,sql
4062,powerbi
4062,excel
4062,tableau
4063,python
4064,python
4064,sql
4064,r
4064,aws
4065,sql
4065,powerbi
4065,excel
4066,python
4066,sql
4066,powerbi
4066,tableau
4066,machine_learning
4067,excel
4068,python
4068,sql
4068,powerbi
4069,sql
4069,tableau
4070,excel
4071,excel
4072,sql
4072,powerbi
4072,excel
4072,tableau
4073,python
4073,sql
4074,excel
4075,excel
4076,python
4076,excel
4077,powerbi
4077,tableau
4078,r
4079,r
4080,azure
4081,machine_learning
4082,excel
4083,python
4083,sql
4084,python
4084,sql
4084,machine_learning
4085,machine_learning
4086,excel
4087,python
4087,sql
4087,machine_learning
4087,aws
4088,python
4088,sql
4088,azure
4089,python
4089,machine_learning
4090,python
4090,tableau
4091,python
4091,sql
4091,tableau
4091,azure
4091,r
4091,machine_learning
4091,aws
4092,python
4092,sql
4092,powerbi
4092,tableau
4092,azure
4092,r
4092,machine_learning
4092,aws
4093,machine_learning
4094,python
4094,powerbi
4094,tableau
4094,azure
4094,machine_learning
4094,aws
4095,python
4095,powerbi
4095,tableau
4095,azure
4095,machine_learning
4095,aws
4096,sql
4096,excel
4097,sql
4097,machine_learning
4098,powerbi
4099,python
4099,sql
4099,tableau
4100,python
4100,sql
4100,machine_learning
4101,python
4101,sql
4101,tableau
4102,python
4102,sql
4102,tableau
4103,python
4103,sql
4103,tableau
4104,sql
4104,powerbi
4104,tableau
4105,excel
4106,sql
4106,powerbi
4106,excel
4107,sql
4107,powerbi
4107,excel
4108,excel
4109,python
4109,sql
4109,powerbi
4109,excel
4109,tableau
4109,machine_learning
4110,python
4110,sql
4110,tableau
4111,python
4111,sql
4111,excel
4111,tableau
4112,python
4112,machine_learning
4113,sql
4114,python
4114,sql
4115,excel
4116,excel
4117,python
4117,sql
4117,powerbi
4117,excel
4117,tableau
4117,machine_learning
4118,excel
4119,excel
4120,excel
4121,python
4121,powerbi
4121,tableau
4121,machine_learning
4122,sql
4122,powerbi
4122,tableau
4122,azure
4123,sql
4123,powerbi
4123,excel
4124,excel
4125,excel
4126,sql
4126,excel
4127,sql
4127,powerbi
4127,excel
4128,python
4128,sql
4128,machine_learning
4129,python
4129,sql
4130,python
4130,sql
4131,sql
4131,powerbi
4131,excel
4132,sql
4132,powerbi
4132,excel
4133,python
4133,sql
4133,tableau
4134,sql
4134,powerbi
4135,python
4135,sql
4136,python
4136,sql
4137,python
4137,sql
4137,powerbi
4137,azure
4137,machine_learning
4138,python
4138,sql
4138,tableau
4138,aws
4139,excel
4140,python
4140,sql
4140,tableau
4141,python
4141,sql
4141,tableau
4142,sql
4142,powerbi
4142,excel
4143,sql
4143,powerbi
4143,excel
4144,sql
4144,powerbi
4144,excel
4145,sql
4145,powerbi
4145,excel
4146,sql
4146,powerbi
4146,excel
4147,sql
4147,powerbi
4147,excel
4148,python
4148,sql
4148,machine_learning
4149,sql
4149,excel
4150,sql
4150,excel
4151,sql
4151,excel
4152,sql
4152,excel
4153,sql
4153,excel
4154,python
4154,sql
4154,tableau
4155,sql
4155,excel
4156,sql
4156,excel
4157,sql
4157,excel
4158,sql
4158,excel
4159,sql
4159,excel
4160,python
4160,sql
4160,tableau
4161,python
4161,sql
4161,tableau
4162,sql
4162,powerbi
4162,tableau
4163,excel
4164,excel
4165,excel
4166,excel
4167,excel
4168,excel
4169,excel
4170,excel
4171,sql
4171,powerbi
4171,excel
4172,sql
4173,sql
4174,sql
4175,sql
4176,python
4176,sql
4176,tableau
4176,machine_learning
4177,sql
4178,sql
4179,sql
4180,sql
4181,sql
4181,powerbi
4181,excel
4181,tableau
4182,excel
4183,sql
4183,excel
4184,python
4184,machine_learning
4185,excel
4186,powerbi
4186,excel
4186,tableau
4187,excel
4188,python
4188,sql
4188,powerbi
4188,tableau
4189,excel
4190,python
4190,machine_learning
4191,sql
4191,powerbi
4191,excel
4191,aws
4192,python
4192,sql
4192,powerbi
4192,azure
4192,machine_learning
4193,excel
4194,excel
4195,python
4195,sql
4195,powerbi
4195,azure
4195,machine_learning
4196,python
4196,sql
4196,powerbi
4196,azure
4196,machine_learning
4197,sql
4197,powerbi
4197,tableau
4198,sql
4198,excel
4198,tableau
4199,python
4199,sql
4199,machine_learning
4200,sql
4201,python
4201,sql
4201,powerbi
4202,sql
4203,azure
4203,aws
4204,python
4204,sql
4204,excel
4204,tableau
4205,machine_learning
4206,sql
4206,powerbi
4206,excel
4207,excel
4208,excel
4209,python
4209,excel
4210,sql
4210,powerbi
4210,excel
4211,python
4211,sql
4211,tableau
4211,machine_learning
4212,sql
4212,excel
4213,python
4213,sql
4213,tableau
4213,machine_learning
4214,python
4214,machine_learning
4215,python
4215,sql
4215,r
4215,machine_learning
4216,sql
4216,machine_learning
4216,aws
4217,python
4217,sql
4217,powerbi
4217,azure
4218,python
4218,powerbi
4218,tableau
4218,azure
4218,r
4218,machine_learning
4218,aws
4219,sql
4220,sql
4220,powerbi
4220,excel
4220,tableau
4221,python
4221,sql
4221,powerbi
4221,excel
4221,r
4222,sql
4222,excel
4223,python
4223,aws
4224,sql
4225,excel
4225,tableau
4226,powerbi
4226,excel
4226,aws
4227,python
4227,sql
4227,powerbi
4227,excel
4227,tableau
4228,sql
4228,excel
4229,excel
4230,python
4230,sql
4230,excel
4230,machine_learning
4231,python
4231,sql
4231,powerbi
4231,tableau
4231,machine_learning
4232,sql
4232,tableau
4233,python
4233,excel
4233,tableau
4234,python
4235,python
4235,sql
4235,powerbi
4235,excel
4235,tableau
4235,r
4236,sql
4236,excel
4236,tableau
4237,sql
4237,powerbi
4237,tableau
4237,machine_learning
4238,sql
4238,powerbi
4238,excel
4238,tableau
4239,python
4240,sql
4241,sql
4241,powerbi
4241,azure
4242,python
4242,powerbi
4242,tableau
4242,machine_learning
4243,sql
4243,excel
4244,python
4244,sql
4244,powerbi
4244,tableau
4245,python
4245,sql
4245,tableau
4246,python
4246,sql
4246,powerbi
4246,tableau
4247,python
4247,sql
4247,machine_learning
4247,aws
4248,python
4248,sql
4248,powerbi
4248,excel
4249,sql
4249,powerbi
4249,excel
4250,sql
4251,python
4251,sql
4252,python
4252,powerbi
4252,tableau
4253,python
4253,excel
4253,tableau
4254,azure
4255,python
4255,sql
4255,azure
4255,aws
4256,python
4256,sql
4256,azure
4257,python
4257,sql
4257,powerbi
4257,excel
4257,tableau
4258,excel
4259,sql
4259,excel
4260,powerbi
4260,excel
4261,sql
4261,powerbi
4261,tableau
4262,sql
4262,powerbi
4262,excel
4263,sql
4263,excel
4263,tableau
4264,python
4264,machine_learning
4265,python
4265,azure
4266,sql
4266,powerbi
4266,excel
4266,tableau
4267,sql
4267,tableau
4267,aws
4268,python
4268,sql
4268,powerbi
4268,tableau
4268,azure
4269,python
4269,sql
4269,tableau
4269,aws
4270,sql
4271,excel
4272,python
4272,sql
4272,powerbi
4272,tableau
4272,azure
4272,aws
4273,python
4273,sql
4273,aws
4274,python
4275,python
4275,excel
4275,tableau
4276,python
4276,sql
4277,powerbi
4277,excel
4278,powerbi
4278,tableau
4279,python
4279,sql
4279,machine_learning
4279,aws
4280,excel
4281,azure
4281,aws
4282,python
4282,azure
4282,machine_learning
4283,python
4284,powerbi
4284,excel
4285,excel
4285,tableau
4286,python
4286,sql
4286,tableau
4286,aws
4287,python
4287,sql
4288,excel
4289,excel
4290,sql
4290,excel
4291,sql
4291,excel
4292,excel
4293,sql
4293,powerbi
4293,excel
4293,tableau
4294,excel
4295,excel
4296,python
4296,r
4297,r
4298,python
4298,excel
4299,excel
4300,r
4301,sql
4301,excel
4302,excel
4303,sql
4303,excel
4304,powerbi
4304,excel
4305,sql
4306,excel
4306,tableau
4307,excel
4308,python
4308,sql
4308,r
4309,python
4309,sql
4309,tableau
4309,aws
4310,machine_learning
4311,python
4311,sql
4311,excel
4312,python
4312,sql
4312,excel
4313,sql
4313,powerbi
4313,excel
4314,sql
4315,python
4315,sql
4315,tableau
4316,sql
4316,powerbi
4316,excel
4317,python
4317,sql
4317,powerbi
4317,excel
4317,tableau
4317,aws
4318,python
4318,sql
4318,tableau
4319,python
4319,powerbi
4319,excel
4319,tableau
4320,excel
4321,machine_learning
4322,sql
4322,powerbi
4322,excel
4322,tableau
4323,python
4323,sql
4323,powerbi
4323,excel
4323,tableau
4323,machine_learning
4323,aws
4324,sql
4325,excel
4326,python
4326,sql
4327,sql
4327,excel
4327,tableau
4328,sql
4328,powerbi
4328,excel
4329,sql
4329,excel
4329,tableau
4330,python
4330,sql
4330,machine_learning
4331,excel
4332,excel
4333,python
4333,sql
4333,excel
4333,tableau
4333,r
4334,python
4334,sql
4334,powerbi
4334,tableau
4334,machine_learning
4335,python
4335,sql
4335,powerbi
4335,tableau
4336,python
4336,sql
4336,excel
4337,python
4337,sql
4337,tableau
4338,python
4338,sql
4338,tableau
4338,r
4338,machine_learning
4338,aws
4339,python
4339,sql
4339,powerbi
4339,excel
4339,tableau
4340,python
4340,sql
4340,excel
4340,tableau
4341,sql
4341,tableau
4342,python
4342,sql
4343,python
4343,sql
4344,python
4344,sql
4344,powerbi
4345,excel
4346,sql
4346,powerbi
4346,excel
4346,tableau
4347,sql
4347,powerbi
4347,excel
4347,tableau
4348,sql
4348,excel
4349,python
4349,sql
4349,powerbi
4350,python
4350,sql
4350,powerbi
4350,tableau
4350,r
4351,powerbi
4352,python
4352,sql
4353,python
4353,sql
4354,sql
4354,tableau
4354,aws
4355,excel
4356,sql
4356,powerbi
4356,azure
4357,sql
4357,powerbi
4357,excel
4357,tableau
4358,sql
4358,powerbi
4358,excel
4358,tableau
4358,r
4359,sql
4360,sql
4361,excel
4362,sql
4362,excel
4362,tableau
4363,tableau
4364,sql
4364,powerbi
4364,excel
4365,sql
4365,powerbi
4365,excel
4366,python
4366,sql
4366,tableau
4367,tableau
4368,powerbi
4368,excel
4369,sql
4370,python
4370,sql
4370,machine_learning
4371,sql
4371,powerbi
4371,excel
4371,tableau
4372,python
4372,sql
4373,python
4374,python
4374,azure
4374,r
4375,python
4375,sql
4375,powerbi
4375,azure
4375,r
4376,python
4376,sql
4376,powerbi
4376,tableau
4377,python
4377,sql
4377,tableau
4378,sql
4379,sql
4379,tableau
4380,python
4380,sql
4380,tableau
4381,excel
4382,excel
4383,powerbi
4383,tableau
4383,azure
4384,sql
4384,excel
4385,sql
4385,powerbi
4385,excel
4385,tableau
4386,sql
4386,excel
4387,sql
4387,powerbi
4387,tableau
4388,sql
4389,sql
4389,powerbi
4389,tableau
4390,sql
4390,powerbi
4390,excel
4390,tableau
4391,python
4391,excel
4391,tableau
4391,r
4391,machine_learning
4392,python
4392,machine_learning
4392,aws
4393,sql
4393,excel
4394,sql
4394,excel
4394,tableau
4395,excel
4396,excel
4397,python
4397,sql
4397,powerbi
4397,tableau
4397,azure
4398,sql
4398,tableau
4399,sql
4399,tableau
4400,sql
4401,sql
4401,powerbi
4401,tableau
4401,azure
4402,sql
4403,sql
4403,powerbi
4403,excel
4404,excel
4404,tableau
4405,sql
4405,powerbi
4405,excel
4405,tableau
4406,sql
4406,tableau
4407,excel
4408,python
4408,sql
4408,excel
4409,sql
4409,excel
4410,sql
4410,excel
4411,python
4411,sql
4411,powerbi
4411,excel
4412,sql
4412,excel
4413,python
4413,sql
4413,tableau
4413,aws
4414,sql
4414,powerbi
4414,excel
4414,tableau
4415,sql
4415,excel
4415,azure
4416,python
4416,excel
4417,powerbi
4417,excel
4417,tableau
4418,sql
4418,excel
4418,tableau
4419,sql
4419,excel
4419,tableau
4419,aws
4420,sql
4420,excel
4421,python
4421,sql
4421,powerbi
4421,tableau
4422,excel
4423,sql
4424,sql
4424,powerbi
4424,tableau
4425,sql
4426,python
4426,sql
4426,excel
4426,tableau
4427,python
4427,sql
4427,powerbi
4428,excel
4429,sql
4429,powerbi
4429,excel
4429,tableau
4429,azure
4430,sql
4431,python
4431,sql
4431,excel
4432,sql
4433,sql
4433,powerbi
4433,tableau
4434,sql
4434,powerbi
4435,sql
4435,excel
4436,python
4436,sql
4436,machine_learning
4437,tableau
4438,python
4438,sql
4438,powerbi
4438,tableau
4438,r
4439,sql
4439,powerbi
4440,python
4440,sql
4441,sql
4441,powerbi
4441,excel
4441,azure
4441,aws
4442,sql
4443,sql
4444,python
4444,sql
4444,aws
4445,python
4445,excel
4446,sql
4446,powerbi
4446,excel
4446,azure
4447,powerbi
4448,sql
4449,sql
4449,excel
4450,python
4450,sql
4450,tableau
4450,aws
4451,python
4451,sql
4451,powerbi
4451,tableau
4452,python
4452,excel
4453,python
4453,sql
4453,excel
4454,python
4454,sql
4454,excel
4455,sql
4456,excel
4457,excel
4458,python
4458,excel
4458,machine_learning
4458,aws
4459,sql
4459,excel
4460,sql
4460,excel
4461,sql
4462,tableau
4463,sql
4463,tableau
4464,sql
4465,sql
4465,powerbi
4465,excel
4466,sql
4466,powerbi
4466,azure
4467,python
4467,sql
4467,powerbi
4467,tableau
4468,sql
4469,sql
4469,excel
4469,tableau
4470,excel
4471,powerbi
4471,excel
4472,sql
4472,powerbi
4472,excel
4472,azure
4473,python
4473,machine_learning
4474,python
4474,r
4474,machine_learning
4475,python
4475,sql
4476,python
4476,sql
4476,azure
4477,powerbi
4477,excel
4477,tableau
4478,sql
4478,excel
4479,excel
4480,python
4480,sql
4481,python
4481,sql
4481,powerbi
4481,excel
4481,tableau
4482,sql
4482,excel
4482,tableau
4483,python
4483,sql
4484,python
4484,sql
4485,sql
4485,powerbi
4485,tableau
4485,aws
4486,sql
4486,powerbi
4486,excel
4486,tableau
4487,python
4487,sql
4487,powerbi
4488,sql
4488,excel
4489,sql
4489,excel
4490,python
4490,sql
4490,powerbi
4491,sql
4491,tableau
4492,python
4492,sql
4492,tableau
4493,sql
4494,python
4494,sql
4495,sql
4496,sql
4496,azure
4496,aws
4497,python
4497,sql
4497,tableau
4497,machine_learning
4498,python
4498,sql
4498,tableau
4498,machine_learning
4499,python
4499,sql
4499,tableau
4500,python
4500,sql
4500,tableau
4501,python
4501,sql
4501,azure
4501,machine_learning
4501,aws
4502,python
4502,tableau
4502,aws
4503,sql
4503,azure
4504,sql
4505,excel
4506,sql
4506,tableau
4507,sql
4507,excel
4508,python
4508,sql
4508,excel
4509,powerbi
4509,excel
4510,sql
4510,excel
4511,excel
4512,python
4512,sql
4512,powerbi
4512,excel
4512,tableau
4513,sql
4513,powerbi
4513,tableau
4513,azure
4513,machine_learning
4513,aws
4514,python
4514,sql
4514,tableau
4514,r
4515,sql
4515,excel
4515,aws
4516,sql
4516,excel
4516,tableau
4517,sql
4517,r
4518,sql
4518,powerbi
4518,excel
4518,tableau
4519,sql
4519,tableau
4520,sql
4520,powerbi
4520,tableau
4521,python
4521,r
4522,sql
4523,sql
4524,r
4525,python
4525,sql
4525,tableau
4526,python
4526,sql
4526,powerbi
4527,python
4527,sql
4527,excel
4527,tableau
4528,powerbi
4529,python
4529,sql
4529,excel
4529,tableau
4529,r
4530,excel
4531,powerbi
4532,sql
4532,tableau
4532,aws
4533,python
4533,sql
4533,powerbi
4533,tableau
4533,aws
4534,sql
4534,powerbi
4534,excel
4534,tableau
4535,sql
4535,powerbi
4536,sql
4536,tableau
4537,python
4537,sql
4537,tableau
4538,python
4538,sql
4538,excel
4538,tableau
4538,aws
4539,python
4539,sql
4539,powerbi
4539,azure
4540,sql
4540,powerbi
4540,excel
4540,tableau
4541,sql
4542,python
4542,sql
4542,tableau
4542,machine_learning
4543,azure
4544,sql
4544,powerbi
4544,excel
4545,python
4545,sql
4545,excel
4546,sql
4547,python
4547,sql
4547,powerbi
4547,excel
4547,r
4548,sql
4548,powerbi
4548,azure
4549,machine_learning
4550,tableau
4551,python
4551,sql
4551,excel
4552,sql
4552,tableau
4553,python
4553,sql
4554,sql
4554,powerbi
4554,tableau
4555,sql
4556,powerbi
4557,powerbi
4557,tableau
4558,excel
4559,excel
4560,excel
4561,excel
4562,python
4562,sql
4563,sql
4563,powerbi
4563,excel
4563,tableau
4564,sql
4564,excel
4565,excel
4566,excel
4567,sql
4567,powerbi
4567,azure
4568,sql
4568,powerbi
4568,excel
4568,tableau
4569,sql
4569,excel
4569,tableau
4570,tableau
4571,sql
4572,sql
4572,excel
4572,tableau
4573,python
4573,sql
4573,tableau
4574,sql
4574,powerbi
4575,sql
4576,excel
4577,python
4577,sql
4577,excel
4577,tableau
4578,python
4578,powerbi
4578,tableau
4578,aws
4579,sql
4579,tableau
4580,r
4581,sql
4581,powerbi
4581,excel
4581,tableau
4582,sql
4582,powerbi
4582,excel
4582,tableau
4583,powerbi
4583,excel
4583,tableau
4584,sql
4584,powerbi
4584,excel
4584,tableau
4585,python
4585,sql
4585,powerbi
4585,tableau
4586,sql
4587,sql
4588,sql
4588,tableau
4589,python
4589,sql
4589,excel
4589,tableau
4590,sql
4590,excel
4590,machine_learning
4591,python
4591,sql
4591,powerbi
4591,tableau
4591,r
4591,machine_learning
4592,sql
4592,powerbi
4592,excel
4592,tableau
4593,python
4593,sql
4593,excel
4593,tableau
4594,python
4594,sql
4594,tableau
4595,python
4595,sql
4595,aws
4596,sql
4596,powerbi
4596,tableau
4596,azure
4597,excel
4598,python
4598,sql
4599,sql
4599,powerbi
4599,excel
4600,sql
4601,sql
4601,excel
4601,tableau
4602,tableau
4603,sql
4603,excel
4604,sql
4604,powerbi
4605,sql
4605,tableau
4606,sql
4606,powerbi
4606,excel
4606,tableau
4607,excel
4608,sql
4608,azure
4609,sql
4609,excel
4610,excel
4611,sql
4611,excel
4612,sql
4613,sql
4613,tableau
4614,python
4614,sql
4614,excel
4614,aws
4615,python
4615,sql
4615,excel
4615,tableau
4616,python
4616,excel
4616,r
4617,python
4617,sql
4617,tableau
4617,r
4618,sql
4618,tableau
4618,r
4619,sql
4619,powerbi
4619,tableau
4620,sql
4620,tableau
4621,sql
4621,excel
4621,tableau
4622,python
4622,sql
4622,powerbi
4622,excel
4622,tableau
4623,python
4623,powerbi
4623,machine_learning
4624,python
4624,sql
4624,powerbi
4624,tableau
4625,sql
4626,sql
4627,tableau
4628,python
4628,sql
4629,sql
4630,sql
4631,sql
4631,powerbi
4631,azure
4632,sql
4633,python
4633,excel
4634,sql
4634,powerbi
4634,tableau
4635,sql
4636,tableau
4637,python
4637,sql
4637,powerbi
4637,excel
4637,azure
4638,sql
4638,excel
4639,python
4639,sql
4639,excel
4639,tableau
4640,excel
4641,sql
4642,sql
4642,excel
4643,python
4643,sql
4643,powerbi
4644,sql
4644,tableau
4645,python
4645,excel
4646,sql
4647,python
4647,sql
4647,powerbi
4647,tableau
4647,azure
4647,aws
4648,excel
4649,powerbi
4649,tableau
4650,python
4650,sql
4650,azure
4650,machine_learning
4651,python
4651,sql
4651,tableau
4651,machine_learning
4652,machine_learning
4653,sql
4654,powerbi
4655,python
4655,sql
4655,powerbi
4655,tableau
4655,azure
4655,aws
4656,python
4656,sql
4656,azure
4656,aws
4657,python
4658,sql
4659,excel
4659,tableau
4660,sql
4661,excel
4662,python
4662,sql
4662,tableau
4663,python
4663,sql
4664,sql
4664,excel
4664,tableau
4665,sql
4666,excel
4667,sql
4667,tableau
4668,python
4668,sql
4669,python
4669,sql
4669,excel
4670,python
4670,sql
4670,tableau
4670,aws
4671,python
4671,sql
4671,excel
4671,tableau
4672,aws
4673,sql
4673,azure
4674,python
4674,sql
4674,tableau
4675,python
4675,sql
4675,tableau
4676,powerbi
4677,python
4677,sql
4677,tableau
4678,python
4678,sql
4678,machine_learning
4678,aws
4679,powerbi
4680,sql
4681,python
4681,sql
